Date,USD,EUR,GBP,JPY,CHF,AUD,CAD,NZD,SEK,NOK
2015-02-11,0.0,-0.00044170100234545756,0.00301734111405007,-0.006682899871790875,-0.002052852790741507,-0.0019479075874684346,-0.008787649752634252,0.0022971783856623237,0.004122950801084679,0.003064634905832788
2015-02-12,0.0,-0.000882723133711319,-0.001266077560222393,-0.006779997084971606,-0.0023716568282702065,-0.00790821087320639,-0.002619001350892939,-0.005843860950015683,-0.008977173128701969,-0.01318841725864572
2015-02-13,0.0,0.008098083044709882,0.00974175357483308,0.010490027100090558,-0.0013343253600068094,0.004411628313228464,0.00858071860878712,0.00777468128060452,-0.004634077454947317,0.0043602576876979595
2015-02-16,0.0,-0.0003419873449920823,0.0005542269117983215,0.0029138636897382366,-0.0018908129364474302,0.0011640978167483356,0.004406520763108646,0.006188740028681785,0.004138766603202446,0.009105545374050387
2015-02-17,0.0,-0.005808611242167605,-0.002875745044922254,0.0006580804487213745,-0.0008261397227846208,-0.0011640978167483259,-0.0016366845081242358,0.0007482613907423672,-0.003469939701065392,-0.001353196705151824
2015-02-18,0.0,0.006219065644784293,-0.00018423079908939908,-0.006024447561720364,-0.00392803405621916,0.007083610258640818,0.006740359929742933,0.007211509634079617,0.01267806798853027,0.008100169494697962
2015-02-19,0.0,-0.00041045440261669463,0.005557924092732086,0.004363216087908582,-0.006134088805381406,-0.0004685911960377946,-0.005167900234136096,0.0015844425419709416,-0.0031547228972071753,-0.0007445291181620842
2015-02-20,0.0,-0.0029256250068887004,-0.0012342398906944642,-0.0025159870492119903,-0.007962665166559038,-0.0016383597808188966,-0.0028302148232443847,-0.004219726941608495,-0.008413603372683999,-0.007954413095912275
2015-02-23,0.0,0.0012966795108525343,-0.002002668390825422,-0.0007392755078114993,0.009343846700482094,0.006491208758603709,-0.0034048940182837056,0.0014297687850299016,0.004445521509139305,0.006033144115766146
2015-02-24,0.0,-0.0042703336043747155,0.00410193793926128,0.0014538808397001105,-0.010575447585132855,-0.005945350937072381,-0.0031944406452362865,0.00015054141512186952,-0.003655478345378279,-0.010704210877350295
2015-02-25,0.0,0.0005328450956548737,0.0004326970645883435,9.253001119979944e-05,0.0005261465438528403,0.004299026124810807,0.006143037555236514,-0.006306254429045369,0.001092903658202835,0.0048147998845072685
2015-02-26,0.0,0.0021680953305266886,0.004508791272339703,0.0005889404727035572,0.0016749241594906463,0.00644406037731841,0.005199230035987381,0.011592153019304873,0.0142961131858863,0.0060287000974088584
2015-02-27,0.0,-0.014026140340517966,-0.007164227040981513,-0.004659980229510876,-0.004302767797819405,-0.009962922533410386,-0.005759249987028089,-0.004230924390773819,-0.01280663111947458,-0.014826399051117213
2015-03-02,0.0,-0.0038807132980833957,-0.0007705382817503445,-0.003754117078004928,-0.0017829823631171293,-0.0025725748137376647,-0.0009192708236161005,0.0012824727373670392,0.0037678310168055415,-0.003115276331893279
2015-03-03,0.0,0.0015303346959355403,-0.0030611714864378055,-0.0031496587581856276,-0.004391518207111005,-0.00373010625829662,-0.0019559018224019893,-0.005720672469934637,0.0026995033725921514,-0.0022023804830380174
2015-03-04,0.0,0.0002794546526248074,0.0004916464053383264,0.004728152325824198,-0.00239667118763506,0.008177914943386473,0.004476144296063914,0.007534120006453076,0.008551601737485858,-0.0012733833775102003
2015-03-05,0.0,-0.008994636203198564,-0.00663170335062276,-0.00011701329663799824,-0.002702438202162493,0.00039106637867094695,0.004705414451887766,0.003788476740227391,-0.007026042142362442,-0.008687072219493877
2015-03-06,0.0,-0.004522220970351142,-0.0011442455253221756,-0.0032874770428477423,-0.010562665326694235,-0.004916735758155837,-0.0046413337028638185,-0.013422130117330847,-0.0014882724904755264,0.006304457780841447
2015-03-09,0.0,-0.017009420131539596,-0.012530971458750234,-0.0057645206971888305,-0.011102522820448239,-0.00806387387712987,-0.009631309858595984,-0.017006810661554028,-0.014929169717877243,-0.021774932548129733
2015-03-10,0.0,-0.001159793377558223,0.003121865333111542,-0.005525572753111236,-0.0027286428329226877,-0.004853466364901468,-0.0014271656779714689,-0.003087966879162153,-0.002914286760986018,-0.006612419207677546
2015-03-11,0.0,-0.011578674390493175,-0.0015093248081228924,0.003052188163355829,-0.010990922688618747,-0.00567092641453297,-0.004237903328572149,-0.006731048875249658,-0.00748500020383124,-0.018313836884581214
2015-03-12,0.0,-0.015049712776884282,-0.009934785283756811,-0.0030769471932708386,-0.010911130272024085,-0.004726716890112157,-0.005060336885805354,0.002043744070514703,-0.008356352373342295,-0.013832663730363405
2015-03-13,0.0,0.007326527593731302,-0.0026099220332334292,0.0007663058175195278,0.0063129728637320755,0.013168113606222295,0.003782963420215365,0.013461596910608359,0.0037328820391923675,0.010869794879284035
2015-03-16,0.0,-0.013709205487791821,-0.009324743049003466,-0.00020606134192673045,-0.00393162466571151,-0.01179815774185997,-0.00986381982227061,-0.011779632198853349,-0.01586634622376129,-0.011664538985802693
2015-03-17,0.0,0.008674338979073777,0.00473306468725382,-0.0001977211154833472,-0.001042515501349481,0.0036624689458953715,0.0033919277028690905,0.008378712340630581,0.008525422705540069,-0.006521423353386601
2015-03-18,0.0,0.0023712366367233243,-0.004983862510861051,0.0007170745252583953,0.0020562459714255315,-0.0027480954663689646,-0.001079777825168022,-0.008817758595869947,-0.003413119582489222,-0.006005253997951344
2015-03-19,0.0,0.0234941858924157,0.014128544421745333,0.010076952975789043,0.024695091600859816,0.02017470574763439,0.01849323992050303,0.025638697259585955,0.009590725177410704,0.014951826272565883
2015-03-20,0.0,-0.016827025546640437,-0.013479217354758405,-0.0057967162158947885,-0.00876788219460152,-0.015590353341452432,-0.01174494328546017,-0.009858987454071577,-0.008024602856729202,0.012736523005542772
2015-03-23,0.0,0.014670142016394026,0.012223233348263331,0.006104954036077521,0.012443982784742028,0.016290638792682204,0.009516841273466295,0.018376710377920748,0.006083835993253924,0.00786729948924014
2015-03-24,0.0,0.010874785980817097,0.0005829045021937952,0.0023104847419008995,0.011834458372914958,0.011665901172793723,0.00475665992158997,0.011190272809952,0.013603326669479224,0.0173616775512268
2015-03-25,0.0,-0.0039325375004806,-0.007922977441881699,-0.00034232441668554596,0.006678597747273455,-0.0015739167746325945,0.0009588180507310779,-0.003972746673325482,-0.0010933449885928569,0.0015412624237613197
2015-03-26,0.0,0.005345387331017505,0.0029266163398116232,0.002281591959350876,-0.0008438002729427928,-0.0041585900585312105,-0.001437882546798977,-0.005247402835147463,0.002101869269621334,0.0035601037770163825
2015-03-27,0.0,-0.006783444864340464,-0.0012786137840498852,0.0028068530040946536,-0.002911258018082256,0.0004698611986808055,0.0038070516682533443,0.0009106737651092645,-0.011182913776641486,-0.007977027363859987
2015-03-30,0.0,-0.00013053642274932147,0.0018441555183989597,-0.0005620140241858396,0.002036977946068631,-0.0127657789080781,-0.010252296089730112,-0.005904325497553757,0.00029219082745358726,-0.0080280719497746
2015-03-31,0.0,-0.005037992599711713,-0.00516694941938084,-0.0063779445478665845,-0.006367393903218263,-0.009928115422914635,-0.005165921724313273,-0.0060944855531687115,-0.00033760545215853874,-0.004842064268532642
2015-04-01,0.0,-0.008540873017487882,0.001378209508964898,-7.501143927963604e-05,-0.004990788442934228,-0.005803363701334753,-0.001159222810417308,-0.007473318164946995,-0.004113173764904203,-0.006526125643331222
2015-04-02,0.0,0.002957276753665615,0.0004894333921806219,0.0037396801043009863,0.006190674381341686,-0.0009132169671264446,0.006134832458751078,-0.0005954661944995318,-0.003436661659462627,0.0050636413006672956
2015-04-03,0.0,0.009316163877554637,-0.0004152394961661011,-0.0010281322138981147,0.006468814729253379,-0.0032655737564776547,0.003869318777254114,0.008819151446622564,0.0030471645011124703,0.0036728212669332144
2015-04-06,0.0,0.011941951539813292,0.006725990868477215,0.007328563418893783,0.008189976153163322,0.008145897485126005,0.006925933821667959,0.014518266829073088,0.011451945677515464,0.009746931164196802
2015-04-07,0.0,-0.0060653229178221696,-0.00268388135148914,-0.005488887814887319,-0.006083525242482347,-0.007083855627502605,4.0039835341386694e-05,-0.010682387233318245,-0.0034737100501847813,-0.003255379620820422
2015-04-08,0.0,-0.010172146205242448,-0.004501750096123276,-0.006781639355794801,-0.007954103644726158,0.006930935362879391,-0.0023619949317133506,-0.0037608500275194976,-0.013369591186438963,-0.015968422923778834
2015-04-09,0.0,-0.0035980022818393863,0.003683000616264424,0.0016307174084145156,-0.0005694029479360198,0.005441276259817528,-0.0029946207205896933,0.006175245547394323,-0.00013829811114296535,0.0013733842741808636
2015-04-10,0.0,-0.010834236933770044,-0.011052842537566441,-0.003789845733898469,-0.01113687573036256,0.0025391508459736783,-0.0028345125754939693,0.0029503848993191516,-0.009381245090608998,-0.003874534097762013
2015-04-13,0.0,-0.00556437038889904,-0.005063913455251235,0.0028327384828328362,-0.0021574143831706596,-0.004535144615369175,0.0006044230582108354,-0.0050632352649115555,-0.0064038406634606025,-0.0026158395435553544
2015-04-14,0.0,-0.0034846413494175107,0.0018610745130279306,0.001248618599040222,0.0019220666683428258,-0.01075566400393273,-0.0017884122430853926,-0.010125034070982503,-0.00019172214802257883,0.0030487621969488604
2015-04-15,0.0,0.006992003460704671,0.007065566962127626,0.0050267927490493785,0.004574484347915914,0.0035723631713542336,0.00863783882554008,0.006663466318827254,0.005747475851935147,0.016201702625492437
2015-04-16,0.0,0.002782790278670431,0.0038184415757239864,0.002632046722602503,0.008195999880069544,0.008411120735307845,0.014499449196269552,0.010268859398474854,0.005801384633482519,0.018154694942006125
2015-04-17,0.0,0.007351252890400624,0.006277229658221371,0.0008312714850908718,0.008681858254208388,0.014307503764909779,0.008373702203617387,0.00830708271463761,0.014365896134981865,0.007571707933335822
2015-04-20,0.0,0.0050679161456982395,0.0031086090249024556,0.0019002446231330022,0.005304402863405644,0.0025737405995739245,-0.0007619753401559053,0.006834400499063842,-0.005102336085772341,-0.009909619519965022
2015-04-21,0.0,-0.005820546172887794,-0.003914057666871937,-0.0031678876017288697,-0.0040908344702703025,-0.011182741633723048,-0.0010068074022467422,-0.0057624934202073945,-0.007250984033198121,-0.0062297945740094705
2015-04-22,0.0,-0.0005372106117897189,0.0017310968514124157,-0.0036679453475680548,0.0007330195276202717,-0.0009263047883649201,-0.0035525032831812183,0.0014566358445099396,0.004503861079901147,0.0001752042838599713
2015-04-23,0.0,-0.0014813196868964213,0.006803810354875742,-0.0026462136137726053,-0.015384931708667459,0.004485004099943204,0.0019992983046886376,-0.0038287497344111888,-0.008275258045035198,-0.002580581834418388
2015-04-24,0.0,0.008282392182623336,0.0009628761007763046,0.0031646337917555717,0.01465191218104712,0.003493659718525316,0.007798702327510228,-0.008296310492214057,0.010935452633049281,0.007390448319507215
2015-04-27,0.0,0.004976411397304738,0.008237249110423624,0.00540045413036511,0.0019488914618841528,0.007180812511251076,-0.0018506729792382695,0.003949332691171523,-0.00011574548332189422,0.007230850991334927
2015-04-28,0.0,0.0008264150689745702,0.0031007475235243546,-0.0016718759497905689,-0.0018546726236499972,0.004317596838220793,0.006297834622620493,0.0025144054448953523,0.0033511000967641398,0.0064411722509661274
2015-04-29,0.0,0.008345486175603142,0.007272924450499831,0.0025467774251568855,-0.0011300405871782551,0.016339261673226965,0.004641612000244809,0.012358606842072196,0.011770599703138969,0.010900654917962426
2015-04-30,0.0,0.013150357104829433,0.005983094938348959,-0.0012363963027305273,0.016862260971244165,-0.0002399588972882935,0.0015463502700669752,-0.015405539031559822,0.019528088683001717,0.016394987750553223
2015-05-01,0.0,0.008987238741826697,-0.004694104293761439,-0.004043275414603413,0.007579418314204199,-0.011525935443129602,-0.004946796709634767,-7.609840428611677e-05,0.0010207005879451939,-0.00199580415637646
2015-05-04,0.0,-0.0025648492814611475,-0.013633728484678222,-0.005709801423658523,-0.00010717020407807359,-0.009282530499548174,-0.006930690525525987,-0.010440296359081482,-0.009199365920755119,-0.008668555469431379
2015-05-05,0.0,-0.0032944063047326937,-0.0015739634167928516,0.00029973120642509817,-0.00038560275138811126,0.0016456771233633012,0.005730928203416263,0.001958673700343702,0.004771339013924123,0.00266795927750694
2015-05-06,0.0,0.003327975519527869,0.0033932626625521704,0.0014832093703504659,0.006953801901373364,0.01167567883483746,0.0018126767681555349,-0.0053397458388361975,0.002282137437960764,0.0005144039343977722
2015-05-07,0.0,0.013775355917792378,0.004455964147367872,0.004387405413667662,0.011541912997725612,0.002701645050472917,0.002704444477215125,-0.0014242302499960075,0.014632343730808677,0.02026264383039953
2015-05-08,0.0,-0.008368926256090859,0.010772946127707775,-0.0026096930513526133,-0.005603191784237186,-0.006977461196168968,-0.005798151462104097,-0.0062719247870054624,-0.005574208739233864,-0.004462451140671713
2015-05-11,0.0,-0.004712598588704311,0.0017425409840237799,-0.0005929219969039876,-0.010597852840775376,0.0030862831877376687,0.0014546467455812788,-0.00245317892603669,0.0029273959708014364,-0.003819322837636672
2015-05-12,0.0,-0.00444541589227636,0.009225727349858255,-0.0029260699329858027,-0.003193959776069001,-0.003323330052680705,-0.00026460281881456515,-0.010929134046898424,-0.006896283158502979,-0.010091173377783893
2015-05-13,0.0,0.006888684738586101,0.006015172186598048,0.0024669976158764296,0.00663511359938078,0.011440516233756708,0.0075197894948594015,0.009667611442509048,-0.002187027289755502,0.011749562710674342
2015-05-14,0.0,0.011432461064799745,0.0043974985368869495,0.00564863038442753,0.012269023268342083,0.015217123615600221,0.004090650344976766,0.01584611431898434,0.010452598311672258,0.012043511078443916
2015-05-15,0.0,0.0047899727089588595,0.002032581844427279,-0.00026010572167025356,0.004809820087851797,-0.0032399956889719865,-0.0024230319600273865,-0.005484824614397424,-0.00013228013062361688,0.0021206483223786985
2015-05-18,0.0,0.0035075168488019185,-0.001654654650543969,-0.0011655154265681569,-0.002954245613582634,-0.004920685136179263,-0.002400502297951379,-0.004709436573972717,0.005221722835140654,0.0075160818006010195
2015-05-19,0.0,-0.010440419164911752,-0.005245419505936615,-0.004765295033704755,-0.011622340514070071,-0.006496986029089521,-0.011028037280714137,-0.010976907428613488,-0.0036916206305784884,-0.011405727201561097
2015-05-20,0.0,-0.01597756493461942,-0.009463004717240412,-0.006252297590317656,-0.011915759287907984,-0.009152115263480318,-0.006900873923057059,-0.0020632461149195616,-0.01375812436938892,-0.017696396189796074
2015-05-21,0.0,-0.004126789020246717,0.0017238665772979912,-0.004630689668160618,0.0010676780063490889,-0.005530051592840581,0.0018580370057399028,-0.007845472121225952,0.00015582559386298625,-0.005010801339468772
2015-05-22,0.0,0.000999501942301675,0.007754815768925075,0.0014282422016503654,-0.0009182576967595112,0.002998294148953385,0.0008523603784325854,0.006741931406843792,0.0008743539986175642,0.001794046427379617
2015-05-25,0.0,-0.010753766006082483,-0.01212841784805406,-0.00438562740214301,-0.0067438023623760815,-0.01147095987627721,-0.008084722495926138,-0.006960998469338511,-0.0076014056207624634,-0.012465269476990802
2015-05-26,0.0,-0.0019878565301065165,-0.00018566687240940431,-0.00023850976501821572,-0.002329530288497397,0.00195487538090834,-0.001974431834956986,0.0013883539096167438,-0.002129399013087245,0.00034248960984795346
2015-05-27,0.0,-0.007530607610023686,-0.004769569427387469,-0.011333571268645821,-0.006535924572235983,-0.010588750682785138,-0.00849511673540383,-0.008808670431113963,-0.006195578492804901,-0.01282077776720503
2015-05-28,0.0,0.0010240822139052667,-0.0031516776383777095,-0.006112044586613014,0.0020089213265218754,-0.0012383076629490552,-0.0023795486292723955,-0.0007970249869836021,-0.005000696846995357,-0.0037231224514756678
2015-05-29,0.0,0.005519651348569679,-0.0020241604739615264,-0.0006463227874343192,0.007174606137011447,-0.010005483526519207,0.0023232289009124728,-0.008150332627453632,0.006418878536061706,-0.0019025209386026674
2015-06-01,0.0,-0.00021918382883109443,-0.0019742304958749323,-0.0030079179650089717,0.001804430446753504,-0.0016833600562218437,-0.0024918727625177217,-0.011782898515249647,-0.010868458413623047,0.0014770216901091782
2015-06-02,0.0,-0.0031945441674160616,-0.005838498138954506,-0.005252174988820528,-0.004980675974083382,-0.003967673136774972,-0.005468260542812563,0.0007101257588568447,-0.004217806393694212,-0.022519307944401726
2015-06-03,0.0,0.020570519995353528,0.009161717449828861,0.006517117434123402,0.013398012815867996,0.01937629181389999,0.008878050878628172,0.008776692494040159,0.016826263024755816,0.01596127327494914
2015-06-04,0.0,0.00962402252899677,-0.0008586257462929724,-0.0021583139361584756,-0.0012098664483566638,0.0013984762503937902,-0.003401751205925065,-0.0020762398217943185,0.01519383282176207,0.008312752498393125
2015-06-05,0.0,-0.004448153437737399,0.0025013620988616047,-0.0006111885112811929,-6.422405843735522e-05,-0.011210394357920456,-0.003046122207679289,-0.003355777459731399,0.002628067465123212,-0.0007246505437302605
2015-06-08,0.0,-0.008937435466511465,-0.0063409873972454225,-0.00999172801877881,-0.0060377998271598475,-0.008726422988929611,0.0029658295134912574,-0.011199491650023131,-0.011940392250267367,-0.024158681556137103
2015-06-09,0.0,0.015436691791918054,0.005097147627753436,0.008521461178541315,0.013771461051894186,0.008726422988929523,0.00378007072559741,0.011555897433187634,0.011078387750291088,0.018276733383591988
2015-06-10,0.0,0.001603148481557447,0.0031354333867773692,0.0017999591238844778,-0.0028210997501832633,0.0003844637622828562,0.0056566523554259325,0.0021415266424424494,0.0021230093265298747,0.006681260130480762
2015-06-11,0.0,0.0011418484431849935,0.006657006113897306,0.01191737255052022,-0.002266203453401183,0.005243612094381196,0.005362832833135321,-0.013838397384508391,0.0015226430358863943,-0.0009665446764559078
2015-06-12,0.0,-0.006326003998797131,0.0007751759845712517,-0.005802513136606702,-0.0018970971347345008,0.0022368836386033354,-0.0015468533156218034,-0.00450034743290143,0.006545980952588361,-0.009979118133627798
2015-06-15,0.0,-0.0018416999282599,0.00338661686642403,0.002357510589733367,0.004399883430522217,-0.002391466351359735,-0.001763648980200761,-0.0035718267449993536,0.001179030768959593,0.010836251355798585
2015-06-16,0.0,0.005072973666452048,0.002212204229914391,-0.0010538467506914105,-4.307750021163384e-05,0.0035622783228050816,-0.00010560587654722092,0.001259241958671794,0.005599997571006462,0.0015346339636939568
2015-06-17,0.0,-0.0031076245602327905,0.002795550147487494,-0.00015397309172944618,-0.0019983062836775407,-0.0013953678197320594,0.0016740666383987645,-0.0022375499001777823,-0.0021571812490084274,-0.0010182320824982816
2015-06-18,0.0,0.011317102775775476,0.013240213107298636,-0.0007369005182008861,0.011659426188972716,-0.0027850946618052266,0.005414993711877054,-0.013596176807862034,0.009609569182610063,0.015112242463399012
2015-06-19,0.0,6.814742282183998e-05,0.001935413715648547,0.004283425195891768,-0.0004342707430827367,0.00830067423319314,8.178974687706601e-05,0.004211690608947672,-0.0028297949230646573,-0.01680734281890026
2015-06-22,0.0,0.00019340854312802777,0.0003970649074641429,0.002042697665083986,0.0034684862751159147,-0.0031111696822927596,-0.003754741924783245,-0.0024186453531328195,0.0009779106247278172,0.006567382033477345
2015-06-23,0.0,-0.0021018234919251122,-0.003520303849170267,-0.005102992092326429,-0.003349114589297387,-0.004803200713967007,-0.0032130174955568424,-0.004682676828369819,-0.0031229306760547884,-0.0011152694095181563
2015-06-24,0.0,-0.015707869466468967,-0.005587942658090362,-0.003890999539430662,-0.01327461639039278,0.0017791737093265818,-0.000787448059273773,-0.000412023847326438,-0.013896012345153879,-0.011363199899111324
2015-06-25,0.0,0.0031106374749242938,-0.001981425829526514,7.268700706938489e-05,0.0,-0.004249214691346085,-0.004921677755132655,0.0033705151537553237,0.0022526195406666677,-0.0015763673088549908
2015-06-26,0.0,-0.0003585326880844614,0.0022333520498701493,0.00204485322443912,-0.0032405948477983826,0.003165906048362502,0.004199709964187888,-0.0004133160861333426,-0.0014611022247701965,0.0034241562134988
2015-06-29,0.0,-0.020557530003985847,-0.0033011190592608626,0.008009466194023124,-0.004230121903377807,-0.013977711254559473,-0.0015314637597195748,-0.00939166709100555,-0.019065277756424248,-0.014980273108889485
2015-06-30,0.0,0.02234041188051138,0.0024669527800349885,-0.00047291410585303766,0.0156454525472014,0.006043218871745215,-0.00491859844700754,0.0023225579332926375,0.020879911243202418,0.006858408091389132
2015-07-01,0.0,-0.00786995923882678,-0.0028591483516110625,0.002317810700050581,-0.009459416746321843,0.0027660266678578883,-0.0052312752470380095,-0.007630515702459649,-0.007887136761150857,0.0023671058937583932
2015-07-02,0.0,-0.0091444211248127,-0.0052414539132542804,-0.007602603125344642,-0.01490915901141904,-0.006824317546830912,-0.009103264278584124,-0.010934854221132361,-0.010655783518893437,-0.009558595941035242
2015-07-03,0.0,0.004822250827471875,0.0005152056812552568,0.0021187007567669796,0.005644396519941175,-0.00038203228610118184,0.0037477189777930793,0.001477922376893093,-0.0076055574560654916,-0.003383477223996547
2015-07-06,0.0,-0.008324825272776826,-0.00366244933598235,0.005312360748806753,-0.0007417186359203741,-0.020415014981982577,-0.005572758808214447,-0.006166287334956523,-0.008278460572969062,-0.01374681963252473
2015-07-07,0.0,0.004893832375966082,0.0029600664679779736,-0.0016652036127243822,0.0012400855561387207,-0.0007557293099373694,-0.0035769333399615216,-0.0010017308002720172,0.005855227018864321,-0.0022269706410694414
2015-07-08,0.0,-0.003540463724615513,-0.008962121803305013,0.0009873660908803511,-0.0038423559014659206,-0.0027558444623086297,-0.00453178430915085,-0.0012008282868495625,-0.004916989682621819,-0.010859991664606324
2015-07-09,0.0,0.0055312378423183215,-0.0060277494331397365,0.013379981730899923,0.0010147684092099408,-0.004836159681032785,-0.0009588914249174903,0.007293758628361918,0.005544104300257572,-0.006749664257352765
2015-07-10,0.0,-0.000719325532484412,0.00026134286331429713,-0.006909580088756032,-0.0024293902294378125,0.005209146908706776,0.0015252509067221615,0.004779709821133645,0.00016427711851605927,0.01269786259805971
2015-07-13,0.0,0.005947458116812767,0.009189520828961632,-0.00651941941047177,0.008337241496321892,-0.004837883942354854,0.0010705826284663018,-0.00491408833667877,0.0015490014543334083,0.013688295588961718
2015-07-14,0.0,-0.012530463436316726,-0.002169814475846355,-0.008729400318557737,-0.010971176144768249,-0.004075533786323503,-0.004322684401988229,-0.0044889646492445034,-0.005240521105159429,-0.009716284514443091
